customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Refined_Segment,loyalty_tier,support_ticket_count,city_tier,age_group,acquisition_channel
CUST00274,56,2,1003.95,3,1,1,08_Unclassified,None,0,Tier 3,35-44,Organic
CUST00275,302,6,3879.21,1,4,4,08_Unclassified,Silver,1,Tier 1,25-34,Organic
CUST00276,10,7,9212.91,5,5,5,01_Champions,Silver,0,Tier 1,25-34,Referral
CUST00277,6,4,2222.75,5,3,3,02_Loyal & Engaged,Silver,0,Tier 2,18-24,Organic
CUST00278,130,4,2768.06,2,3,3,04_Needs Nurturing,None,2,Tier 3,35-44,Influencer
CUST00279,40,10,6562.58,4,5,5,02_Loyal & Engaged,None,1,Tier 2,25-34,Organic
CUST00280,53,9,7889.99,3,5,5,04_Needs Nurturing,None,0,Tier 3,35-44,Influencer
CUST00281,96,2,1161.06,3,1,1,08_Unclassified,None,0,Tier 3,35-44,Marketplace
CUST00282,357,2,774.76,1,1,1,05_At-Risk (High Concern),None,1,Tier 2,25-34,Google Search
CUST00283,42,11,8318.05,4,5,5,01_Champions,Silver,4,Tier 1,18-24,Organic
CUST00284,352,2,781.62,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 3,18-24,Instagram
CUST00285,23,5,2538.27,4,4,3,03_Promising,None,0,Tier 2,35-44,Instagram
CUST00286,430,2,2027.25,1,1,2,05_At-Risk (High Concern),Silver,1,Tier 3,35-44,Referral
CUST00287,40,7,6816.38,4,5,5,01_Champions,Silver,1,Tier 1,18-24,Google Search
CUST00288,171,2,1096.1,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,45+,Organic
CUST00289,56,3,1303.02,3,2,2,04_Needs Nurturing,None,0,Tier 1,25-34,Instagram
CUST00290,59,2,878.26,3,1,1,08_Unclassified,Silver,1,Tier 1,25-34,Instagram
CUST00291,119,9,5604.34,2,5,5,04_Needs Nurturing,Gold,3,Tier 2,18-24,Instagram
CUST00292,8,4,3132.6,5,3,4,02_Loyal & Engaged,None,1,Tier 2,18-24,Marketplace
CUST00293,291,3,1699.71,1,2,2,06_At-Risk (Dormant),Gold,0,Tier 1,35-44,Referral
CUST00294,35,3,3612.55,4,2,4,03_Promising,Platinum,0,Tier 2,25-34,Referral
CUST00295,11,5,4296.54,5,4,4,03_Promising,None,0,Tier 1,18-24,Marketplace
CUST00296,193,4,1989.83,2,3,2,04_Needs Nurturing,Gold,0,Tier 2,18-24,Referral
CUST00297,215,1,1130.29,1,1,1,05_At-Risk (High Concern),Platinum,1,Tier 2,18-24,Marketplace
CUST00298,262,1,1122.99,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,35-44,Marketplace
CUST00299,404,4,2302.1800000000003,1,3,3,08_Unclassified,None,2,Tier 3,25-34,Marketplace
CUST00300,48,5,2586.24,3,4,3,04_Needs Nurturing,Platinum,0,Tier 3,35-44,Marketplace
CUST00301,27,9,7935.46,4,5,5,01_Champions,Gold,3,Tier 1,25-34,Referral
CUST00302,209,4,2534.0,1,3,3,08_Unclassified,Silver,3,Tier 2,18-24,Google Search
CUST00303,15,8,5373.69,5,5,5,01_Champions,None,2,Tier 1,18-24,Google Search
CUST00304,148,3,2837.27,2,2,3,05_At-Risk (High Concern),None,1,Tier 2,25-34,Influencer
CUST00305,227,1,531.59,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 1,18-24,Organic
CUST00306,47,6,5851.889999999999,3,4,5,02_Loyal & Engaged,None,2,Tier 3,35-44,Marketplace
CUST00307,93,3,2114.17,3,2,3,04_Needs Nurturing,Gold,1,Tier 2,35-44,Google Search
CUST00308,43,3,2518.37,3,2,3,04_Needs Nurturing,Platinum,0,Tier 1,25-34,Influencer
CUST00309,69,3,2731.6099999999997,3,2,3,04_Needs Nurturing,None,0,Tier 1,25-34,Google Search
CUST00310,22,2,1126.21,4,1,1,08_Unclassified,None,1,Tier 1,25-34,Instagram
CUST00311,109,1,1336.82,3,1,2,08_Unclassified,Silver,0,Tier 1,35-44,Marketplace
CUST00312,125,1,486.27,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,18-24,Instagram
CUST00313,223,1,769.77,1,1,1,05_At-Risk (High Concern),None,1,Tier 1,35-44,Organic
CUST00314,77,1,560.98,3,1,1,08_Unclassified,None,0,Tier 1,45+,Organic
CUST00315,5,12,11129.380000000001,5,5,5,01_Champions,Platinum,2,Tier 3,25-34,Organic
CUST00316,158,2,1079.82,2,1,1,05_At-Risk (High Concern),Silver,1,Tier 1,25-34,Google Search
CUST00317,161,1,1353.24,2,1,2,06_At-Risk (Dormant),None,0,Tier 3,25-34,Google Search
CUST00318,56,6,6278.88,3,4,5,02_Loyal & Engaged,Silver,1,Tier 2,35-44,Google Search
CUST00319,208,6,2585.4700000000003,1,4,3,08_Unclassified,Silver,0,Tier 1,25-34,Marketplace
CUST00320,50,8,5389.51,3,5,5,02_Loyal & Engaged,None,1,Tier 3,18-24,Organic
CUST00321,177,6,3100.54,2,4,3,04_Needs Nurturing,Silver,2,Tier 2,25-34,Organic
CUST00322,46,6,3582.34,3,4,4,02_Loyal & Engaged,Silver,0,Tier 1,25-34,Google Search
CUST00323,27,9,7552.84,4,5,5,01_Champions,Gold,0,Tier 2,25-34,Google Search
CUST00324,335,4,6039.5599999999995,1,3,5,08_Unclassified,None,2,Tier 3,35-44,Influencer
CUST00325,3,4,3975.12,5,3,4,03_Promising,None,0,Tier 1,25-34,Instagram
CUST00326,185,3,1868.65,2,2,2,05_At-Risk (High Concern),Platinum,1,Tier 2,45+,Referral
CUST00327,63,3,1087.67,3,2,1,04_Needs Nurturing,Gold,0,Tier 1,25-34,Organic
CUST00328,383,1,371.68,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,35-44,Organic
CUST00329,8,4,2102.61,5,3,3,02_Loyal & Engaged,Gold,0,Tier 2,18-24,Instagram
CUST00330,26,4,1658.54,4,3,2,03_Promising,Gold,1,Tier 2,35-44,Organic
CUST00331,212,5,3450.66,1,4,4,08_Unclassified,Silver,2,Tier 1,25-34,Marketplace
CUST00332,19,4,4830.33,4,3,5,02_Loyal & Engaged,Silver,2,Tier 2,25-34,Instagram
CUST00333,30,2,1205.58,4,1,2,03_Promising,None,0,Tier 3,18-24,Referral
CUST00334,146,3,2170.31,2,2,3,05_At-Risk (High Concern),Silver,1,Tier 2,25-34,Google Search
CUST00335,18,4,2833.44,5,3,3,02_Loyal & Engaged,None,2,Tier 2,45+,Instagram
CUST00336,5,7,3979.4700000000003,5,5,4,03_Promising,None,0,Tier 2,35-44,Marketplace
CUST00337,68,2,1887.73,3,1,2,08_Unclassified,None,1,Tier 2,25-34,Marketplace
CUST00338,19,2,1364.21,4,1,2,03_Promising,None,1,Tier 2,25-34,Instagram
CUST00339,28,5,3070.33,4,4,3,02_Loyal & Engaged,Silver,1,Tier 1,45+,Referral
CUST00340,47,10,6781.87,3,5,5,02_Loyal & Engaged,Gold,1,Tier 2,35-44,Marketplace
CUST00341,24,2,1262.52,4,1,2,03_Promising,None,0,Tier 2,25-34,Influencer
CUST00342,1,4,3043.19,5,3,3,02_Loyal & Engaged,Gold,1,Tier 1,25-34,Influencer
CUST00343,52,6,2874.94,3,4,3,04_Needs Nurturing,None,0,Tier 2,25-34,Marketplace
CUST00344,33,6,4985.95,4,4,5,01_Champions,Silver,4,Tier 3,35-44,Instagram
CUST00345,45,6,6318.72,3,4,5,02_Loyal & Engaged,Silver,1,Tier 2,25-34,Influencer
CUST00346,60,12,10622.109999999999,3,5,5,02_Loyal & Engaged,None,2,Tier 1,25-34,Instagram
CUST00347,245,4,3311.46,1,3,4,08_Unclassified,None,1,Tier 1,35-44,Organic
CUST00348,43,4,3043.55,3,3,3,02_Loyal & Engaged,Silver,0,Tier 3,35-44,Google Search
CUST00349,15,6,5889.18,5,4,5,01_Champions,Silver,0,Tier 1,18-24,Marketplace
CUST00350,1,3,2121.43,5,2,3,03_Promising,None,0,Tier 1,35-44,Marketplace
CUST00351,14,8,8615.57,5,5,5,01_Champions,Silver,3,Tier 2,25-34,Instagram
CUST00352,23,3,2352.36,4,2,3,03_Promising,Silver,0,Tier 3,18-24,Marketplace
CUST00353,179,4,1755.1200000000001,2,3,2,04_Needs Nurturing,None,1,Tier 3,25-34,Instagram
CUST00354,25,6,3470.21,4,4,4,02_Loyal & Engaged,None,1,Tier 2,45+,Referral
CUST00355,232,4,3405.2,1,3,4,08_Unclassified,Gold,2,Tier 2,45+,Google Search
CUST00356,22,6,3137.74,4,4,4,02_Loyal & Engaged,None,2,Tier 2,25-34,Referral
CUST00357,103,1,513.15,3,1,1,08_Unclassified,Silver,1,Tier 2,25-34,Instagram
CUST00358,162,2,1523.3600000000001,2,1,2,05_At-Risk (High Concern),None,1,Tier 3,25-34,Marketplace
CUST00359,30,9,6910.4,4,5,5,03_Promising,None,0,Tier 1,25-34,Google Search
CUST00360,33,8,9265.23,4,5,5,03_Promising,None,0,Tier 2,35-44,Marketplace
CUST00361,230,1,361.04,1,1,1,05_At-Risk (High Concern),None,1,Tier 3,25-34,Instagram
CUST00362,13,6,3159.8599999999997,5,4,4,01_Champions,Gold,1,Tier 3,25-34,Influencer
CUST00363,34,3,1780.5900000000001,4,2,2,03_Promising,None,1,Tier 2,25-34,Instagram
CUST00364,420,3,2049.88,1,2,2,05_At-Risk (High Concern),None,2,Tier 2,18-24,Google Search
CUST00365,219,1,1015.06,1,1,1,06_At-Risk (Dormant),None,0,Tier 1,25-34,Marketplace
CUST00366,38,6,6762.91,4,4,5,02_Loyal & Engaged,None,1,Tier 1,25-34,Instagram
CUST00367,273,1,884.81,1,1,1,06_At-Risk (Dormant),Silver,0,Tier 1,45+,Google Search
CUST00368,116,1,348.81,2,1,1,05_At-Risk (High Concern),None,1,Tier 1,25-34,Google Search
CUST00369,132,3,2263.62,2,2,3,06_At-Risk (Dormant),None,0,Tier 3,25-34,Instagram
CUST00370,233,1,452.14,1,1,1,06_At-Risk (Dormant),Platinum,0,Tier 2,45+,Referral
CUST00371,185,3,2631.54,2,2,3,05_At-Risk (High Concern),None,1,Tier 2,18-24,Instagram
CUST00372,2,3,1343.1,5,2,2,03_Promising,None,1,Tier 1,18-24,Referral
CUST00373,134,2,1612.8899999999999,2,1,2,06_At-Risk (Dormant),Silver,0,Tier 1,25-34,Instagram
CUST00374,280,2,795.8299999999999,1,1,1,05_At-Risk (High Concern),None,1,Tier 3,18-24,Marketplace
CUST00375,146,6,3564.29,2,4,4,04_Needs Nurturing,None,1,Tier 1,25-34,Influencer
CUST00376,106,8,5532.45,3,5,5,04_Needs Nurturing,None,0,Tier 1,25-34,Referral
CUST00377,141,4,2214.32,2,3,3,04_Needs Nurturing,None,0,Tier 2,35-44,Referral
CUST00378,160,1,1622.32,2,1,2,06_At-Risk (Dormant),None,0,Tier 2,18-24,Instagram
CUST00379,136,2,1029.97,2,1,1,06_At-Risk (Dormant),None,0,Tier 1,45+,Marketplace
CUST00380,28,7,3831.9,4,5,4,01_Champions,Silver,1,Tier 2,25-34,Instagram
CUST00381,243,1,597.86,1,1,1,05_At-Risk (High Concern),Gold,1,Tier 3,25-34,Marketplace
CUST00382,43,3,1584.55,3,2,2,04_Needs Nurturing,Gold,0,Tier 1,35-44,Marketplace
CUST00383,7,7,5682.3099999999995,5,5,5,01_Champions,Gold,3,Tier 2,35-44,Referral
CUST00384,24,3,1529.26,4,2,2,03_Promising,None,0,Tier 1,18-24,Referral
CUST00385,8,9,6949.7,5,5,5,01_Champions,Silver,3,Tier 1,25-34,Instagram
CUST00386,34,7,5490.0,4,5,5,02_Loyal & Engaged,None,1,Tier 2,35-44,Google Search
CUST00387,1,3,3480.7,5,2,4,03_Promising,Silver,0,Tier 3,25-34,Referral
CUST00388,98,5,2574.36,3,4,3,02_Loyal & Engaged,Silver,1,Tier 2,18-24,Organic
CUST00389,1,12,8394.1,5,5,5,01_Champions,None,3,Tier 2,35-44,Marketplace
CUST00390,115,2,1639.4299999999998,2,1,2,05_At-Risk (High Concern),Silver,1,Tier 3,25-34,Instagram
CUST00391,50,4,3250.96,3,3,4,02_Loyal & Engaged,Silver,0,Tier 3,18-24,Referral
CUST00392,194,7,5290.95,2,5,5,04_Needs Nurturing,Silver,0,Tier 1,35-44,Google Search
CUST00393,3,3,2797.96,5,2,3,03_Promising,None,1,Tier 1,45+,Influencer
CUST00394,50,2,1196.59,3,1,2,08_Unclassified,Gold,1,Tier 1,18-24,Google Search
CUST00395,8,4,2294.75,5,3,3,02_Loyal & Engaged,Platinum,1,Tier 2,25-34,Marketplace
CUST00396,47,6,3382.7599999999998,3,4,4,02_Loyal & Engaged,None,1,Tier 3,25-34,Marketplace
CUST00397,140,11,9647.73,2,5,5,04_Needs Nurturing,None,4,Tier 2,25-34,Google Search
CUST00398,30,5,3322.37,4,4,4,01_Champions,Gold,1,Tier 1,25-34,Marketplace
CUST00399,323,4,2749.65,1,3,3,08_Unclassified,Silver,0,Tier 2,45+,Marketplace
CUST00400,35,2,1613.97,4,1,2,03_Promising,Gold,0,Tier 2,35-44,Influencer
CUST00401,8,2,1106.27,5,1,1,08_Unclassified,Silver,1,Tier 1,18-24,Organic
CUST00402,193,3,1410.06,2,2,2,05_At-Risk (High Concern),Gold,1,Tier 1,25-34,Google Search
CUST00403,29,3,2404.71,4,2,3,03_Promising,None,0,Tier 1,25-34,Marketplace
CUST00404,254,6,4631.52,1,4,4,08_Unclassified,Gold,2,Tier 3,35-44,Referral
CUST00405,63,1,282.03,3,1,1,08_Unclassified,None,1,Tier 1,25-34,Referral
CUST00406,23,4,1427.6,4,3,2,03_Promising,None,1,Tier 1,35-44,Marketplace
CUST00407,17,2,2405.56,5,1,3,03_Promising,None,0,Tier 2,18-24,Marketplace
CUST00408,54,8,4751.44,3,5,4,02_Loyal & Engaged,None,4,Tier 1,25-34,Marketplace
CUST00409,119,7,4946.35,2,5,5,04_Needs Nurturing,None,3,Tier 1,18-24,Google Search
CUST00410,51,3,2009.71,3,2,2,04_Needs Nurturing,Gold,1,Tier 2,25-34,Instagram
CUST00411,314,1,1756.76,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,25-34,Influencer
CUST00412,590,1,1486.51,1,1,2,06_At-Risk (Dormant),None,0,Tier 3,25-34,Google Search
CUST00413,28,4,2693.84,4,3,3,02_Loyal & Engaged,Platinum,2,Tier 1,35-44,Referral
CUST00414,64,1,311.44,3,1,1,08_Unclassified,None,1,Tier 2,25-34,Marketplace
CUST00415,181,2,2282.07,2,1,3,05_At-Risk (High Concern),None,1,Tier 1,25-34,Google Search
CUST00416,60,3,1804.88,3,2,2,04_Needs Nurturing,Silver,1,Tier 2,25-34,Organic
CUST00417,212,4,2750.0299999999997,1,3,3,08_Unclassified,None,0,Tier 2,35-44,Organic
CUST00418,48,3,2381.17,3,2,3,04_Needs Nurturing,None,1,Tier 2,25-34,Organic
CUST00419,159,2,1795.1,2,1,2,06_At-Risk (Dormant),None,0,Tier 1,18-24,Instagram
CUST00420,48,5,4695.67,3,4,4,02_Loyal & Engaged,None,1,Tier 2,18-24,Google Search
CUST00421,47,8,6285.45,3,5,5,02_Loyal & Engaged,None,2,Tier 2,18-24,Instagram
CUST00422,186,2,1075.03,2,1,1,06_At-Risk (Dormant),Platinum,0,Tier 3,25-34,Google Search
CUST00423,196,3,2349.76,2,2,3,06_At-Risk (Dormant),Silver,0,Tier 1,45+,Marketplace
CUST00424,174,2,1297.49,2,1,2,05_At-Risk (High Concern),None,1,Tier 1,45+,Referral
CUST00425,4,5,3571.95,5,4,4,03_Promising,None,0,Tier 1,35-44,Organic
CUST00426,138,2,1478.25,2,1,2,06_At-Risk (Dormant),None,0,Tier 1,25-34,Referral
CUST00427,62,2,331.53,3,1,1,08_Unclassified,Silver,1,Tier 1,35-44,Google Search
CUST00428,2,8,5359.36,5,5,5,01_Champions,None,1,Tier 2,25-34,Google Search
CUST00429,14,3,1361.81,5,2,2,03_Promising,Silver,1,Tier 2,35-44,Referral
CUST00430,19,4,2817.12,4,3,3,02_Loyal & Engaged,Silver,0,Tier 1,25-34,Influencer
CUST00431,215,2,903.65,1,1,1,06_At-Risk (Dormant),Gold,0,Tier 2,18-24,Instagram
CUST00432,173,4,5036.07,2,3,5,04_Needs Nurturing,None,0,Tier 2,25-34,Marketplace
CUST00433,53,7,5386.66,3,5,5,02_Loyal & Engaged,Silver,4,Tier 2,25-34,Google Search
CUST00434,34,3,1824.26,4,2,2,03_Promising,None,0,Tier 1,35-44,Instagram
CUST00435,261,3,1740.56,1,2,2,05_At-Risk (High Concern),Silver,1,Tier 2,25-34,Marketplace
CUST00436,9,5,5612.16,5,4,5,03_Promising,None,0,Tier 2,25-34,Marketplace
CUST00437,49,3,2048.04,3,2,2,04_Needs Nurturing,Silver,0,Tier 2,35-44,Marketplace
CUST00438,125,3,2466.39,2,2,3,05_At-Risk (High Concern),Platinum,3,Tier 1,25-34,Marketplace
CUST00439,180,3,1981.34,2,2,2,05_At-Risk (High Concern),Silver,1,Tier 1,35-44,Organic
CUST00440,125,1,325.03,2,1,1,05_At-Risk (High Concern),Silver,1,Tier 1,25-34,Google Search
CUST00441,272,1,786.67,1,1,1,05_At-Risk (High Concern),Silver,1,Tier 1,35-44,Organic
CUST00442,130,8,4905.34,2,5,5,04_Needs Nurturing,Gold,1,Tier 3,35-44,Google Search
CUST00443,326,3,1694.35,1,2,2,06_At-Risk (Dormant),None,0,Tier 2,25-34,Instagram
CUST00444,293,1,520.84,1,1,1,06_At-Risk (Dormant),None,0,Tier 2,45+,Referral
CUST00445,60,2,2068.62,3,1,2,08_Unclassified,Silver,0,Tier 1,25-34,Referral
CUST00446,87,1,521.16,3,1,1,08_Unclassified,None,0,Tier 2,25-34,Google Search
CUST00447,8,8,3821.6,5,5,4,02_Loyal & Engaged,None,2,Tier 1,25-34,Marketplace
CUST00448,197,5,4291.91,2,4,4,04_Needs Nurturing,None,3,Tier 1,45+,Marketplace
CUST00449,270,2,661.52,1,1,1,06_At-Risk (Dormant),None,0,Tier 2,18-24,Instagram
CUST00450,57,2,1364.32,3,1,2,08_Unclassified,Silver,0,Tier 2,25-34,Instagram
CUST00451,60,5,4244.52,3,4,4,02_Loyal & Engaged,Silver,2,Tier 2,35-44,Instagram
CUST00452,317,6,1929.85,1,4,2,05_At-Risk (High Concern),None,1,Tier 3,18-24,Marketplace
CUST00453,53,5,3564.87,3,4,4,02_Loyal & Engaged,Silver,1,Tier 3,18-24,Referral
CUST00454,6,7,5177.76,5,5,5,01_Champions,Platinum,2,Tier 1,25-34,Influencer
CUST00455,334,3,1616.76,1,2,2,05_At-Risk (High Concern),None,1,Tier 3,45+,Instagram
CUST00456,208,4,3440.2,1,3,4,08_Unclassified,None,1,Tier 2,25-34,Referral
CUST00457,382,2,1371.21,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,35-44,Marketplace
CUST00458,40,3,1730.31,4,2,2,03_Promising,Gold,0,Tier 1,45+,Google Search
CUST00459,298,3,2928.0299999999997,1,2,3,05_At-Risk (High Concern),None,2,Tier 1,18-24,Instagram
CUST00460,48,12,9567.38,3,5,5,02_Loyal & Engaged,None,1,Tier 2,25-34,Referral
CUST00461,255,4,1579.47,1,3,2,06_At-Risk (Dormant),None,0,Tier 1,18-24,Organic
CUST00462,96,3,2689.5,3,2,3,04_Needs Nurturing,None,1,Tier 3,45+,Organic
CUST00463,10,7,7375.860000000001,5,5,5,01_Champions,None,0,Tier 1,35-44,Influencer
CUST00464,167,10,6495.79,2,5,5,04_Needs Nurturing,Platinum,3,Tier 1,35-44,Referral
CUST00465,238,1,1298.74,1,1,2,06_At-Risk (Dormant),None,0,Tier 2,35-44,Google Search
CUST00466,18,12,6279.43,5,5,5,01_Champions,Gold,2,Tier 1,35-44,Organic
CUST00467,6,3,1620.28,5,2,2,03_Promising,Silver,0,Tier 1,35-44,Google Search
CUST00468,259,2,1077.8600000000001,1,1,1,05_At-Risk (High Concern),Platinum,1,Tier 2,18-24,Marketplace
CUST00469,1,4,2772.31,5,3,3,03_Promising,None,0,Tier 3,35-44,Instagram
CUST00470,227,5,3508.62,1,4,4,08_Unclassified,Silver,2,Tier 1,18-24,Instagram
CUST00471,187,1,307.23,2,1,1,06_At-Risk (Dormant),None,0,Tier 2,25-34,Referral
CUST00472,26,5,4789.49,4,4,4,03_Promising,None,0,Tier 1,18-24,Marketplace
CUST00473,182,6,3513.72,2,4,4,04_Needs Nurturing,Silver,2,Tier 1,25-34,Marketplace
CUST00474,1,4,2364.05,5,3,3,02_Loyal & Engaged,None,1,Tier 1,45+,Google Search
CUST00475,8,10,7340.669999999999,5,5,5,01_Champions,None,0,Tier 1,35-44,Referral
CUST00476,201,7,6233.25,1,5,5,08_Unclassified,Platinum,3,Tier 2,25-34,Influencer
CUST00477,60,5,3519.83,3,4,4,04_Needs Nurturing,None,0,Tier 2,25-34,Marketplace
CUST00478,43,4,2005.68,3,3,2,04_Needs Nurturing,Silver,0,Tier 1,25-34,Organic
CUST00479,330,1,319.34,1,1,1,05_At-Risk (High Concern),None,1,Tier 1,35-44,Instagram
CUST00480,209,7,4227.82,1,5,4,08_Unclassified,Gold,0,Tier 1,35-44,Organic
CUST00481,54,4,1811.91,3,3,2,04_Needs Nurturing,Gold,0,Tier 2,35-44,Organic
CUST00482,12,6,3296.44,5,4,4,01_Champions,Silver,0,Tier 1,25-34,Influencer
CUST00483,35,8,5388.37,4,5,5,01_Champions,Gold,1,Tier 1,25-34,Marketplace
CUST00484,59,6,6028.98,3,4,5,02_Loyal & Engaged,None,3,Tier 3,25-34,Google Search
CUST00485,289,5,2971.02,1,4,3,08_Unclassified,None,2,Tier 3,35-44,Instagram
CUST00486,43,2,1807.8600000000001,3,1,2,08_Unclassified,None,0,Tier 1,35-44,Marketplace
CUST00487,23,8,3049.97,4,5,3,02_Loyal & Engaged,Silver,6,Tier 3,25-34,Instagram
CUST00488,278,4,2427.65,1,3,3,08_Unclassified,Silver,0,Tier 2,25-34,Organic
CUST00489,271,1,963.44,1,1,1,06_At-Risk (Dormant),Gold,0,Tier 2,25-34,Google Search
CUST00490,34,2,2074.38,4,1,2,03_Promising,None,1,Tier 1,18-24,Influencer
CUST00491,26,3,1795.63,4,2,2,03_Promising,Silver,1,Tier 1,25-34,Organic
CUST00492,51,7,6233.68,3,5,5,02_Loyal & Engaged,None,1,Tier 3,35-44,Referral
CUST00493,169,2,1757.06,2,1,2,05_At-Risk (High Concern),Silver,1,Tier 1,45+,Marketplace
CUST00494,16,3,3012.2300000000005,5,2,3,03_Promising,None,0,Tier 1,35-44,Google Search
CUST00495,41,3,2838.69,4,2,3,03_Promising,Silver,0,Tier 1,25-34,Google Search
CUST00496,54,3,2971.8500000000004,3,2,3,04_Needs Nurturing,None,0,Tier 1,25-34,Marketplace
CUST00497,220,1,1724.62,1,1,2,06_At-Risk (Dormant),None,0,Tier 1,25-34,Referral
CUST00498,50,4,2790.75,3,3,3,04_Needs Nurturing,None,0,Tier 1,25-34,Instagram
CUST00499,27,4,3425.97,4,3,4,02_Loyal & Engaged,Silver,1,Tier 2,25-34,Instagram
CUST00500,34,4,3749.66,4,3,4,03_Promising,None,0,Tier 2,45+,Marketplace
CUST00501,27,5,3852.58,4,4,4,01_Champions,Gold,1,Tier 1,35-44,Organic
CUST00502,10,4,2253.2200000000003,5,3,3,03_Promising,None,0,Tier 2,25-34,Referral
CUST00503,29,8,5763.58,4,5,5,01_Champions,Gold,3,Tier 2,18-24,Instagram
CUST00504,11,3,3098.74,5,2,3,03_Promising,None,0,Tier 2,45+,Referral
CUST00505,4,2,1468.8,5,1,2,03_Promising,None,0,Tier 1,35-44,Influencer
CUST00506,15,10,9069.6,5,5,5,01_Champions,Platinum,4,Tier 2,18-24,Influencer
CUST00507,181,2,3345.6800000000003,2,1,4,06_At-Risk (Dormant),Silver,0,Tier 2,35-44,Referral
CUST00508,38,2,1632.0,4,1,2,03_Promising,None,0,Tier 3,25-34,Organic
CUST00509,24,2,1206.64,4,1,2,03_Promising,None,0,Tier 2,25-34,Marketplace
CUST00510,223,4,3630.48,1,3,4,08_Unclassified,None,1,Tier 2,25-34,Google Search
CUST00511,4,7,4352.03,5,5,4,01_Champions,Silver,1,Tier 2,25-34,Referral
CUST00512,77,4,2468.63,3,3,3,02_Loyal & Engaged,Silver,1,Tier 1,35-44,Google Search
CUST00513,31,10,7681.32,4,5,5,02_Loyal & Engaged,None,3,Tier 2,18-24,Referral
CUST00514,154,1,1687.55,2,1,2,06_At-Risk (Dormant),None,0,Tier 1,35-44,Influencer
CUST00515,29,4,2719.65,4,3,3,02_Loyal & Engaged,None,1,Tier 2,25-34,Google Search
CUST00516,88,1,623.59,3,1,1,08_Unclassified,Platinum,0,Tier 2,35-44,Marketplace
CUST00517,12,7,4546.23,5,5,4,02_Loyal & Engaged,None,2,Tier 1,35-44,Marketplace
CUST00518,35,2,852.7099999999999,4,1,1,08_Unclassified,Gold,0,Tier 2,25-34,Instagram
CUST00519,26,2,823.83,4,1,1,08_Unclassified,Gold,0,Tier 1,35-44,Referral
CUST00520,27,8,5224.33,4,5,5,03_Promising,None,0,Tier 1,18-24,Organic
CUST00521,55,8,3956.92,3,5,4,02_Loyal & Engaged,None,1,Tier 1,25-34,Referral
CUST00522,523,1,1688.22,1,1,2,06_At-Risk (Dormant),None,0,Tier 2,18-24,Google Search
CUST00523,53,4,3188.02,3,3,4,02_Loyal & Engaged,None,1,Tier 3,35-44,Referral
CUST00524,72,10,7161.96,3,5,5,02_Loyal & Engaged,Silver,2,Tier 1,25-34,Influencer
CUST00525,281,4,1916.75,1,3,2,06_At-Risk (Dormant),None,0,Tier 3,25-34,Instagram
CUST00526,5,2,1519.72,5,1,2,03_Promising,Silver,0,Tier 1,18-24,Instagram
CUST00527,34,8,6642.15,4,5,5,01_Champions,Silver,0,Tier 1,18-24,Marketplace
CUST00528,43,2,1159.92,3,1,1,08_Unclassified,None,0,Tier 1,45+,Google Search
CUST00529,43,2,2291.65,3,1,3,08_Unclassified,None,1,Tier 2,18-24,Influencer
CUST00530,32,5,3597.6600000000003,4,4,4,01_Champions,Gold,0,Tier 2,18-24,Influencer
CUST00531,104,2,648.41,3,1,1,08_Unclassified,None,1,Tier 2,25-34,Instagram
CUST00532,179,4,4895.42,2,3,5,04_Needs Nurturing,None,1,Tier 3,25-34,Instagram
CUST00533,12,3,2081.04,5,2,2,03_Promising,None,1,Tier 1,18-24,Marketplace
CUST00534,135,5,3110.46,2,4,3,04_Needs Nurturing,Silver,1,Tier 3,18-24,Marketplace
CUST00535,199,5,5156.9,2,4,5,04_Needs Nurturing,Silver,0,Tier 1,25-34,Influencer
CUST00536,6,5,4909.41,5,4,5,03_Promising,None,0,Tier 1,25-34,Instagram
CUST00537,12,4,3404.59,5,3,4,03_Promising,None,0,Tier 2,35-44,Google Search
CUST00538,8,9,7445.27,5,5,5,01_Champions,None,0,Tier 1,18-24,Instagram
CUST00539,48,9,8708.79,3,5,5,02_Loyal & Engaged,Silver,3,Tier 1,25-34,Organic
CUST00540,35,8,5915.85,4,5,5,01_Champions,Gold,3,Tier 1,25-34,Marketplace
CUST00541,30,7,5077.73,4,5,5,02_Loyal & Engaged,None,1,Tier 2,45+,Google Search
CUST00542,9,4,2512.91,5,3,3,03_Promising,None,0,Tier 1,18-24,Organic
CUST00543,258,4,2320.55,1,3,3,08_Unclassified,None,0,Tier 2,25-34,Instagram
CUST00544,146,2,2284.46,2,1,3,06_At-Risk (Dormant),Gold,0,Tier 2,25-34,Instagram
CUST00545,21,2,922.53,4,1,1,08_Unclassified,Silver,1,Tier 2,18-24,Referral
CUST00546,20,4,3320.79,4,3,4,02_Loyal & Engaged,Silver,0,Tier 1,45+,Google Search
